Ethereum Markets,243,Huobi,ADX/ETH,504.54,244,Recently,921827,0.05
Ethereum Markets,244,Kucoin,ETH/USDT,509.37,245,Recently,917906,0.05
Ethereum Markets,245,Lbank,CMT/ETH,504.76,246,Recently,916184,0.05
Ethereum Markets,246,Bit-Z,HPB/ETH,512.87,247,Recently,911994,0.05
Ethereum Markets,247,Liqui,WINGS/ETH,509.04,248,Recently,901748,0.05
Ethereum Markets,248,Huobi,APPC/ETH,505.14,249,Recently,888306,0.05
Ethereum Markets,249,Fatbtc,ETH/CNY,530.05,250,Recently,887995,0.05
Ethereum Markets,250,Huobi,AIDOC/ETH,514.33,251,Recently,882408,0.05
Ethereum Markets,251,Ethfinex,OMG/ETH,509.62,252,Recently,862975,0.05
Ethereum Markets,252,Huobi,CHAT/ETH,507.28,253,Recently,861803,0.05
Ethereum Markets,253,OKEx,UGC/ETH,512.88,254,Recently,848515,0.05
Ethereum Markets,254,Bibox,CAT/ETH,509.36,255,Recently,833566,0.05
Ethereum Markets,255,HitBTC,SNC/ETH,510.64,256,Recently,830970,0.05
Ethereum Markets,256,OKEx,RCT/ETH,515.3,257,Recently,807538,0.05
Ethereum Markets,257,Independent Reserve,ETH/AUD,506.0,258,Recently,802100,0.05
Ethereum Markets,258,TOPBTC,SNT/ETH,464.02,259,Recently,798715,0.05
Ethereum Markets,259,OKEx,BTM/ETH,505.92,260,Recently,781318,0.05
Ethereum Markets,260,WEX,ETH/ZEC,506.59,261,Recently,746871,0.04
Ethereum Markets,261,Binance,CDT/ETH,509.03,262,Recently,741092,0.04
Ethereum Markets,262,Coinhub,ETH/USD,498.96,263,Recently,726069,0.04
Ethereum Markets,263,Binance,QSP/ETH,500.63,264,Recently,725792,0.04
Ethereum Markets,264,Binance,STORM/ETH,506.65,265,Recently,718470,0.04
Ethereum Markets,265,Binance,QTUM/ETH,509.04,266,Recently,709361,0.04
Ethereum Markets,266,Kucoin,ELEC/ETH,511.39,267,Recently,702006,0.04
Ethereum Markets,267,xBTCe,ETH/EUR,508.35,268,Recently,678162,0.04
Ethereum Markets,268,Omicrex,ETH/EUR,508.35,269,Recently,678162,0.04
Ethereum Markets,269,HitBTC,XMR/ETH,508.88,270,Recently,659040,0.04
Ethereum Markets,270,xBTCe,ETH/USD,508.58,271,Recently,653057,0.04
Ethereum Markets,271,Omicrex,ETH/USD,508.58,272,Recently,653057,0.04
Ethereum Markets,272,Huobi,SRN/ETH,506.97,273,Recently,644229,0.04
Ethereum Markets,273,BitBay,ETH/PLN,507.05,274,Recently,640998,0.04
Ethereum Markets,274,BTC-Alpha,ETH/USD,523.95,275,Recently,637612,0.04
Ethereum Markets,275,OKEx,GNX/ETH,500.13,276,Recently,633218,0.04
Ethereum Markets,276,Binance,LSK/ETH,506.68,277,Recently,629024,0.04
Ethereum Markets,277,Bittrex,XRP/ETH,506.91,278,Recently,626019,0.04
Ethereum Markets,278,Liqui,LDC/ETH,502.55,279,Recently,616510,0.04
Ethereum Markets,279,Lbank,ZPT/ETH,512.6,280,Recently,615112,0.04
Ethereum Markets,280,Tidebit,XPA/ETH,509.11,281,Recently,614174,0.04
Ethereum Markets,281,Exmo,ETH/RUB,483.24,282,Recently,609506,0.04
Ethereum Markets,282,OKEx,IOTA/ETH,511.82,283,Recently,607923,0.04
Ethereum Markets,283,OKEx,INT/ETH,510.29,284,Recently,605727,0.03
Ethereum Markets,284,Binance,BTG/ETH,510.04,285,Recently,604305,0.03
Ethereum Markets,285,Qryptos,ENJ/ETH,508.92,286,Recently,601282,0.03
Ethereum Markets,286,Sistemkoin,ETH/BTC,518.27,287,Recently,600526,0.03
Ethereum Markets,287,Kucoin,CS/ETH,509.34,288,Recently,592025,0.03
Ethereum Markets,288,Qryptos,LDC/ETH,509.24,289,Recently,590901,0.03
Ethereum Markets,289,OTCBTC,ETH/USDT,505.26,290,Recently,586436,0.03
Ethereum Markets,290,Binance,ETC/ETH,508.11,291,Recently,583537,0.03
Ethereum Markets,291,Vebitcoin,ETH/TRY,501.32,292,Recently,582511,0.03
Ethereum Markets,292,Binance,KNC/ETH,504.27,293,Recently,579761,0.03
Ethereum Markets,293,Bittrex,LTC/ETH,505.26,294,Recently,579664,0.03
Ethereum Markets,294,Coinroom,ETH/USD,515.1,295,Recently,578049,0.03
Ethereum Markets,295,Cryptonex,CNX/ETH,512.41,296,Recently,577987,0.03
Ethereum Markets,296,Coinnest,ETH/KRW,467.01,297,Recently,575763,0.03
Ethereum Markets,297,BX Thailand,ETH/THB,490.14,298,Recently,574308,0.03
Ethereum Markets,298,Liqui,ENJ/ETH,506.55,299,Recently,568248,0.03
Ethereum Markets,299,Tidex,NTK/ETH,509.1,300,Recently,567426,0.03
Ethereum Markets,300,MBAex,ETH/USDT,474.23,301,Recently,561202,0.03
Ethereum Markets,301,ChaoEX,ZRX/ETH,509.54,302,Recently,560995,0.03
Ethereum Markets,302,Lbank,AAC/ETH,515.63,303,Recently,560874,0.03
Ethereum Markets,303,OKEx,TRUE/ETH,507.53,304,Recently,553444,0.03
Ethereum Markets,304,Quoine,ETH/JPY,510.18,305,Recently,552987,0.03
Ethereum Markets,305,OKEx,RNT/ETH,506.32,306,Recently,514236,0.03
Ethereum Markets,306,Binance,BLZ/ETH,506.14,307,Recently,510537,0.03
Ethereum Markets,307,Bittrex,TRX/ETH,507.9,308,Recently,509860,0.03
Ethereum Markets,308,Qryptos,EZT/ETH,508.02,309,Recently,507709,0.03
Ethereum Markets,309,Qryptos,AMLT/ETH,503.72,310,Recently,506956,0.03
Ethereum Markets,310,IDEX,EVE/ETH,509.31,311,Recently,504359,0.03
Ethereum Markets,311,Binance,POE/ETH,506.98,312,Recently,499001,0.03
Ethereum Markets,312,OKEx,NEO/ETH,511.05,313,Recently,492439,0.03
Ethereum Markets,313,Exmo,ETH/EUR,514.5,314,Recently,492046,0.03
Ethereum Markets,314,Mercatox,ETH/BTC,511.75,315,Recently,490637,0.03
Ethereum Markets,315,OKEx,ABT/ETH,501.49,316,Recently,488853,0.03
Ethereum Markets,316,Binance,REQ/ETH,504.01,317,Recently,486577,0.03
Ethereum Markets,317,Huobi,LUN/ETH,511.14,318,Recently,486093,0.03
Ethereum Markets,318,Binance,ARN/ETH,504.69,319,Recently,484685,0.03
Ethereum Markets,319,IDEX,BAX/ETH,511.49,320,Recently,481006,0.03
Ethereum Markets,320,Kraken,EOS/ETH,502.23,321,Recently,480249,0.03
Ethereum Markets,321,EtherDelta (ForkDelta),VERI/ETH,510.56,322,Recently,472328,0.03
Ethereum Markets,322,Bibox,IPSX/ETH,548.45,323,Recently,471862,0.03
Ethereum Markets,323,MBAex,ETH/BTC,506.97,324,Recently,471752,0.03
Ethereum Markets,324,OKEx,OF/ETH,517.88,325,Recently,471253,0.03
Ethereum Markets,325,OKEx,AAC/ETH,532.44,326,Recently,460646,0.03
Ethereum Markets,326,Gate.io,BTM/ETH,510.36,327,Recently,459202,0.03
Ethereum Markets,327,Binance,BCC/ETH,508.86,328,Recently,455351,0.03
Ethereum Markets,328,OKEx,CMT/ETH,509.02,329,Recently,452138,0.03
Ethereum Markets,329,Allcoin,UGT/ETH,509.11,330,Recently,450976,0.03
Ethereum Markets,330,OKEx,PRA/ETH,508.62,331,Recently,449512,0.03
